5.58	73.27	68.30
-3.33	83.18	62.45
4.25	83.62	62.16
11.63	83.36	61.45
12.37	73.39	67.34
18.57	82.24	60.36
15.29	78.04	64.11
18.64	72.90	66.04
24.12	71.86	64.74
-60.95	34.84	45.30
-61.26	39.42	43.08
-66.67	34.55	36.72
-66.98	39.81	33.54
-63.98	39.73	38.50
-61.33	44.54	40.60
-61.24	50.03	37.77
-72.38	33.69	26.12
-72.49	39.27	22.36
-69.93	39.66	28.16
-76.19	32.20	14.19
-76.05	37.86	10.01
-74.53	38.63	16.29
-72.09	44.81	18.35
-71.32	50.36	14.06
-69.33	50.77	20.44
-64.04	50.57	32.32
-60.98	55.67	34.66
-67.04	45.25	30.15
-66.86	50.85	26.52
-66.39	56.50	22.66
-60.59	61.56	31.24
-65.48	62.17	18.45
-63.27	62.08	25.01
-59.85	67.55	27.49
-58.66	73.54	23.40
-77.68	30.28	1.51
-76.82	36.96	3.54
-60.85	73.72	16.40
-57.07	79.55	19.02
-67.20	61.90	11.65
-64.28	67.89	13.96
-62.64	73.64	9.19
-64.19	73.42	1.88
-60.98	79.65	4.25
-72.79	49.73	7.49
-70.03	55.87	9.50
-75.15	43.46	5.54
-73.64	48.93	0.78
-68.59	61.45	4.69
-55.30	85.73	14.41
-57.60	86.00	6.90
-53.57	92.28	9.67
-51.31	98.88	4.61
-62.87	30.12	43.92
-66.89	18.72	41.38
-64.92	24.69	42.68
-66.02	29.50	39.75
-69.10	28.89	35.00
-69.82	5.72	37.95
-68.51	12.35	39.80
-72.87	-8.09	34.22
-71.27	-1.07	36.08
-72.44	4.16	32.60
-74.63	2.69	27.05
-73.41	9.57	29.09
-70.98	22.76	33.14
-71.87	28.16	29.73
-69.82	17.45	36.48
-72.29	16.28	31.14
-74.36	15.13	25.54
-74.12	27.36	24.07
-76.05	13.98	19.77
-75.24	20.76	21.94
-75.86	26.47	18.16
-77.06	25.52	12.07
-73.90	-22.15	29.38
-73.91	-15.17	32.04
-71.32	-35.12	23.35
-72.88	-28.82	26.42
-75.71	-23.86	23.41
-76.70	-25.36	17.22
-77.67	-18.54	20.09
-67.50	-46.40	17.51
-69.59	-41.04	20.36
-62.85	-55.34	12.69
-65.21	-51.17	14.88
-67.98	-47.49	11.99
-68.02	-48.60	6.37
-70.79	-43.49	8.78
-75.06	-31.80	14.26
-76.96	-26.62	10.90
-72.49	-36.58	17.43
-73.13	-37.91	11.45
-73.23	-39.05	5.34
-76.83	-27.70	4.52
-78.28	-21.09	7.38
-72.79	-39.99	-0.87
-75.01	-34.04	1.74
-76.30	-28.60	-1.89
-75.47	-29.35	-8.33
-77.41	-22.91	-5.53
-77.75	18.71	9.88
-77.91	24.52	5.82
-76.72	7.05	17.54
-77.33	12.88	13.78
-78.38	11.81	7.59
-79.06	4.79	5.21
-79.28	10.83	1.24
-76.12	-4.33	24.95
-76.34	1.30	21.25
-75.50	-9.86	28.62
-77.38	-11.47	22.69
-78.48	-12.92	16.51
-78.71	-1.21	9.06
-79.68	-2.24	2.71
-77.62	-0.03	15.25
-78.63	-7.11	12.80
-78.98	-14.19	10.18
-79.94	-9.32	0.09
-80.20	-3.12	-3.75
-79.30	-15.32	3.78
-79.22	-16.26	-2.69
-78.65	-16.99	-9.21
-80.11	-3.82	-10.22
-77.77	-17.53	-15.72
-79.48	-10.76	-12.91
-79.71	-4.31	-16.67
-78.97	-4.57	-23.10
-60.24	-59.12	11.30
-62.58	-56.59	7.86
-58.37	-62.30	1.20
-60.86	-59.16	-3.06
-61.88	-57.92	2.58
-65.05	-53.39	4.29
-67.52	-49.63	0.57
-55.78	-64.87	-10.53
-58.58	-61.45	-15.21
-59.73	-60.31	-9.01
-52.39	-66.73	-23.17
-55.17	-62.89	-28.15
-57.03	-62.30	-21.61
-61.18	-57.50	-19.86
-63.56	-53.18	-24.47
-64.84	-52.43	-17.94
-66.70	-50.58	-5.41
-69.89	-45.44	-3.26
-63.39	-55.57	-7.32
-65.88	-51.55	-11.58
-68.05	-47.07	-15.83
-71.92	-40.75	-7.15
-69.92	-42.14	-20.00
-70.89	-41.44	-13.51
-73.43	-35.56	-11.00
-74.45	-29.93	-14.80
-47.89	-67.47	-36.30
-50.50	-63.35	-41.43
-53.06	-63.31	-34.81
-41.77	-66.54	-49.11
-44.02	-62.21	-54.14
-47.40	-62.90	-47.86
-52.75	-58.85	-46.45
-54.67	-54.10	-51.38
-57.64	-54.29	-44.77
-34.85	-64.53	-61.28
-37.02	-60.74	-66.38
-40.51	-61.44	-60.30
-28.14	-62.11	-72.33
-29.44	-58.71	-76.63
-33.39	-59.89	-72.00
-38.93	-57.05	-71.68
-40.37	-52.91	-77.06
-44.48	-53.50	-71.04
-51.40	-53.84	-57.93
-56.22	-49.13	-56.24
-46.10	-57.95	-59.26
-48.06	-53.72	-64.53
-49.78	-49.13	-69.89
-57.38	-43.72	-61.06
-60.25	-43.65	-54.08
-51.06	-43.88	-75.33
-54.49	-43.90	-68.22
-58.33	-37.96	-66.02
-59.46	-32.02	-71.27
-61.79	-31.59	-63.43
-73.51	-30.45	-21.33
-75.56	-24.03	-18.54
-68.86	-42.80	-26.64
-71.42	-36.76	-24.07
-72.52	-30.93	-28.00
-71.32	-31.33	-34.83
-73.29	-24.67	-31.83
-62.02	-53.78	-31.19
-65.71	-48.46	-29.02
-57.78	-58.72	-33.11
-60.11	-54.20	-38.00
-62.00	-49.24	-42.74
-68.82	-37.70	-37.70
-69.62	-31.52	-41.79
-67.53	-43.34	-33.44
-65.65	-43.67	-40.36
-63.15	-43.72	-47.23
-67.15	-31.49	-48.79
-69.90	-24.90	-45.70
-63.81	-37.72	-51.56
-64.33	-31.43	-55.92
-65.20	-25.05	-60.45
-76.55	-17.84	-22.24
-73.70	-18.07	-35.51
-75.15	-17.98	-28.81
-77.22	-11.30	-25.90
-77.84	-4.66	-29.52
-70.27	-18.08	-49.50
-72.14	-18.08	-42.39
-66.66	-18.55	-65.07
-68.49	-18.22	-57.03
-71.27	-11.05	-53.22
-72.51	-3.44	-56.74
-73.56	-3.98	-49.42
-76.40	-4.61	-35.94
-74.20	-11.24	-39.07
-74.89	-4.37	-42.53
-57.04	-63.02	10.58
-48.69	-70.80	9.48
-53.20	-66.99	10.04
-55.86	-64.96	5.56
-54.45	-66.59	0.03
-37.95	-77.48	8.20
-43.54	-74.31	8.88
-25.57	-82.55	6.55
-31.90	-80.19	7.39
-35.92	-79.43	2.24
-33.70	-80.86	-3.91
-39.72	-78.17	-2.94
-50.13	-70.81	-1.01
-52.97	-68.00	-5.81
-47.01	-72.96	3.89
-45.22	-74.74	-1.98
-43.15	-75.99	-8.09
-51.30	-69.19	-11.92
-40.91	-76.84	-14.33
-46.33	-73.17	-13.17
-49.44	-70.12	-18.20
-47.34	-70.77	-24.61
-12.30	-85.84	4.80
-19.01	-84.52	5.68
0.93	-86.44	3.06
-5.62	-86.47	3.90
-9.79	-86.75	-1.31
-7.16	-87.38	-7.29
-13.90	-86.23	-6.60
13.42	-85.48	1.65
7.30	-86.03	2.29
24.23	-83.50	1.15
19.14	-84.72	1.24
15.93	-85.66	-3.39
18.81	-85.39	-8.31
12.61	-86.56	-8.41
-0.46	-87.70	-7.83
-4.40	-87.66	-13.17
3.43	-87.14	-2.65
6.16	-87.38	-8.22
9.09	-86.96	-13.68
-1.45	-87.21	-18.99
-8.37	-87.00	-18.61
12.20	-86.02	-19.12
5.41	-86.80	-19.17
1.61	-86.03	-24.82
4.85	-84.56	-30.66
-2.26	-84.80	-30.55
-41.92	-74.56	-25.92
-45.02	-71.23	-31.15
-35.11	-80.07	-15.40
-38.59	-77.51	-20.66
-36.12	-77.95	-27.09
-29.96	-80.92	-28.14
-33.39	-77.94	-33.57
-27.26	-82.93	-4.87
-31.29	-81.76	-10.13
-23.20	-83.91	0.42
-20.65	-84.70	-5.77
-18.02	-85.35	-11.92
-26.18	-83.07	-22.69
-23.37	-83.04	-29.05
-28.80	-82.53	-16.39
-22.15	-84.41	-17.28
-15.28	-85.99	-18.03
-16.42	-84.33	-29.73
-20.25	-82.08	-35.35
-12.42	-85.95	-24.12
-9.36	-84.87	-30.24
-6.14	-83.29	-36.42
-42.35	-71.27	-37.65
-30.30	-77.16	-39.95
-36.52	-74.56	-38.88
-39.30	-70.72	-44.04
-35.94	-69.72	-50.25
-16.96	-80.45	-41.65
-23.77	-79.22	-40.89
-2.80	-81.52	-42.72
-9.94	-81.21	-42.27
-13.51	-78.66	-47.98
-10.01	-76.66	-54.43
-16.88	-75.61	-53.38
-29.89	-72.38	-51.37
-32.53	-68.57	-56.35
-26.96	-75.92	-46.23
-23.54	-74.29	-52.40
-20.11	-72.43	-58.58
-29.15	-67.26	-62.39
-16.81	-70.22	-64.76
-23.16	-69.19	-63.57
-25.91	-65.65	-68.14
-23.00	-63.41	-73.24
28.81	-81.96	1.85
27.05	-82.85	-2.80
35.69	-79.31	-5.67
33.77	-80.11	-11.33
30.30	-81.75	-6.98
24.71	-83.75	-7.84
21.94	-84.53	-13.20
42.79	-74.79	-14.27
40.72	-75.29	-20.49
37.28	-78.01	-15.84
49.26	-67.98	-23.38
47.23	-68.25	-29.99
43.99	-71.93	-25.21
38.35	-75.58	-26.86
35.67	-75.50	-33.37
32.29	-78.78	-28.26
25.35	-83.20	-18.14
18.90	-84.96	-18.80
31.49	-80.87	-17.16
28.83	-81.37	-23.17
25.81	-81.27	-29.37
15.54	-84.83	-24.58
22.49	-80.46	-35.67
19.00	-83.02	-30.13
11.97	-84.07	-30.55
8.24	-82.73	-36.61
55.67	-60.38	-32.74
53.98	-60.76	-39.61
50.59	-64.56	-34.81
60.85	-51.59	-41.68
58.63	-51.34	-48.36
56.75	-56.35	-44.21
51.83	-60.64	-46.53
48.92	-59.67	-53.29
45.94	-64.24	-48.53
63.78	-41.70	-49.46
61.61	-41.07	-55.70
60.22	-46.18	-52.18
65.60	-32.18	-56.02
64.19	-31.28	-61.40
62.91	-36.08	-58.86
59.72	-40.16	-62.16
58.34	-39.04	-69.09
56.08	-44.37	-65.65
51.43	-54.69	-57.69
45.79	-58.27	-60.13
56.20	-50.61	-54.99
53.75	-49.59	-61.81
51.66	-48.50	-69.10
42.87	-56.91	-67.39
39.49	-61.39	-62.28
49.55	-47.09	-76.67
46.28	-52.22	-72.25
39.94	-55.29	-74.86
36.55	-52.87	-82.12
32.92	-57.63	-76.82
11.74	-80.50	-42.62
4.45	-81.25	-42.84
25.99	-77.43	-41.17
18.95	-79.19	-42.04
15.23	-77.58	-48.49
18.69	-74.00	-54.19
11.46	-75.60	-54.99
39.08	-71.95	-38.46
32.71	-75.01	-39.99
45.05	-68.44	-36.73
42.54	-68.23	-43.55
39.55	-67.36	-50.33
25.87	-72.21	-53.19
22.17	-70.21	-59.88
29.42	-73.91	-46.61
32.87	-70.09	-51.94
36.22	-65.92	-57.14
25.79	-66.43	-65.69
18.47	-67.95	-66.69
32.85	-64.26	-64.19
29.35	-62.18	-71.35
25.43	-59.22	-78.05
0.68	-79.50	-49.11
7.69	-73.16	-61.39
4.22	-76.77	-55.40
-2.97	-77.18	-55.18
-6.59	-74.06	-60.80
14.53	-65.01	-73.10
11.12	-69.16	-67.25
21.19	-55.79	-84.40
17.86	-60.51	-78.76
10.36	-61.75	-78.95
6.00	-58.77	-84.45
2.97	-62.71	-78.57
-3.29	-70.70	-66.97
-10.18	-70.72	-66.00
3.84	-70.15	-67.41
-0.09	-66.77	-72.82
-4.19	-63.28	-77.62
-13.77	-67.31	-70.70
-8.52	-59.91	-81.88
-11.00	-63.66	-76.26
-17.33	-63.81	-74.73
-20.87	-60.44	-77.92
33.42	-80.02	3.37
43.12	-74.63	7.57
38.23	-77.61	5.35
37.20	-78.51	-0.17
40.99	-76.63	-4.06
52.50	-66.66	12.24
47.87	-70.91	9.88
61.22	-56.94	16.97
56.98	-62.06	14.64
56.24	-63.65	8.30
59.59	-60.23	4.22
55.36	-65.06	2.03
46.07	-73.44	-2.16
44.63	-74.22	-8.20
47.10	-72.26	3.84
50.88	-69.55	-0.11
54.27	-66.24	-4.23
48.04	-71.18	-12.49
57.21	-62.39	-8.48
52.87	-67.03	-10.54
51.16	-67.61	-16.90
54.10	-63.68	-21.39
68.25	-45.32	21.30
64.91	-51.27	19.18
73.44	-32.94	25.18
71.10	-39.18	23.31
71.17	-41.78	17.20
73.64	-37.89	13.08
70.62	-43.82	10.87
76.65	-20.64	28.44
75.43	-26.79	26.98
76.71	-9.38	30.68
76.94	-14.72	29.60
78.40	-17.05	24.79
79.41	-12.94	21.18
79.17	-19.23	19.39
76.16	-31.78	15.27
75.86	-33.77	9.04
76.08	-29.48	21.31
78.19	-25.59	17.41
79.47	-21.21	13.51
77.86	-29.43	4.98
75.30	-35.48	2.64
80.18	-16.48	9.58
79.48	-23.05	7.31
79.45	-24.77	0.93
80.52	-19.78	-3.13
78.95	-26.28	-5.58
58.48	-59.02	-19.27
57.12	-59.74	-25.95
61.15	-57.36	-6.33
59.85	-58.25	-12.74
62.55	-54.12	-17.10
66.44	-49.02	-14.86
65.13	-49.91	-21.45
63.60	-55.09	6.42
62.43	-56.32	0.04
64.52	-53.51	12.82
67.26	-49.60	8.63
69.80	-45.49	4.47
67.72	-48.05	-8.38
70.10	-43.74	-12.62
65.06	-52.21	-4.16
68.81	-46.87	-1.95
72.23	-41.28	0.31
73.38	-38.16	-10.31
71.94	-39.13	-16.81
74.51	-36.94	-3.82
76.42	-32.36	-7.97
77.69	-27.48	-12.09
60.11	-55.75	-30.50
67.35	-45.51	-25.77
63.97	-50.80	-28.16
62.58	-51.39	-34.93
64.50	-46.69	-39.15
73.31	-34.32	-20.97
70.43	-40.01	-23.38
78.66	-22.41	-16.28
76.06	-28.47	-18.59
74.39	-29.45	-25.17
75.25	-24.55	-29.46
72.98	-30.50	-31.77
67.77	-41.63	-36.66
65.98	-41.93	-43.15
69.11	-40.89	-30.02
70.56	-36.21	-34.18
71.55	-31.47	-38.27
67.01	-37.09	-46.91
71.96	-26.66	-42.34
69.77	-32.10	-44.56
67.58	-32.31	-50.48
67.82	-27.93	-54.00
76.05	-4.54	32.12
77.77	-5.55	27.83
77.70	4.71	26.76
79.12	3.92	21.41
78.56	-1.04	24.76
79.16	-6.88	22.93
80.09	-8.39	17.55
78.45	15.40	19.90
79.79	14.70	14.01
79.46	9.16	17.83
78.65	26.78	12.23
79.75	26.13	5.93
80.08	20.41	10.03
80.96	13.86	7.94
81.63	12.86	1.65
81.45	7.19	5.91
80.64	-3.48	13.83
80.61	-9.92	11.76
80.14	2.88	15.83
81.10	1.72	9.97
81.80	0.46	3.84
81.01	-11.52	5.66
82.04	-0.88	-2.54
81.84	-6.31	1.66
81.35	-13.04	-0.69
81.29	-14.58	-7.24
77.15	38.05	4.05
78.89	31.78	1.74
81.60	-9.17	-11.49
80.63	-15.99	-13.92
81.91	-2.22	-9.15
81.50	-3.54	-15.96
80.57	-4.87	-22.84
79.27	-17.23	-20.59
78.96	-6.22	-29.63
79.38	-11.83	-25.05
77.47	-18.36	-27.23
75.55	-19.50	-33.80
77.97	-0.30	-34.34
74.05	-2.96	-47.65
75.28	-14.29	-38.23
73.72	-20.69	-40.24
76.67	-7.49	-36.25
74.67	-8.87	-42.79
73.16	-10.36	-49.33
71.92	-21.86	-46.53
71.59	-12.05	-55.86
71.72	-17.06	-51.01
69.87	-22.96	-52.51
67.76	-24.29	-57.98
74.90	0.25	34.18
71.77	10.70	39.10
73.45	5.36	36.56
75.79	5.22	31.77
76.47	10.45	28.90
67.38	21.80	44.33
69.78	16.21	41.73
61.60	32.98	49.37
64.65	27.40	46.88
68.03	27.79	41.68
68.48	33.82	38.75
70.99	27.95	36.16
74.97	16.25	31.18
76.83	15.92	25.61
72.66	16.36	36.58
73.14	22.09	33.60
73.45	27.92	30.37
77.09	21.59	22.08
73.58	33.83	26.95
75.43	27.70	24.43
77.20	27.31	18.39
76.96	33.02	14.57
54.84	43.87	54.32
58.42	38.51	51.96
46.71	53.91	58.23
50.86	49.00	56.36
54.96	49.92	51.54
54.72	55.95	48.50
58.71	50.72	46.27
37.94	62.85	61.27
42.38	58.55	59.84
28.92	69.86	63.64
33.43	66.74	62.54
37.41	68.51	58.74
36.28	74.26	56.05
41.32	70.23	54.35
50.56	61.03	50.64
54.12	61.94	45.18
46.60	59.84	55.50
46.08	65.78	52.56
45.07	71.79	49.35
53.09	67.91	41.55
57.39	62.65	39.29
43.61	77.84	45.81
48.54	73.02	43.74
51.82	73.94	37.63
50.32	79.87	33.47
55.18	74.61	31.33
75.05	39.24	17.02
76.30	38.68	10.57
71.22	39.91	29.56
73.38	39.67	23.35
72.62	45.37	19.46
69.69	51.47	21.90
71.40	50.96	15.35
65.62	39.62	41.39
68.64	39.92	35.59
62.14	39.13	46.81
62.36	45.27	43.91
62.12	51.31	40.62
67.59	51.70	28.34
66.55	57.42	24.31
68.37	45.87	32.13
65.10	51.66	34.64
61.41	57.23	36.98
63.20	63.32	26.73
65.50	63.13	20.11
60.47	63.15	33.12
59.51	69.10	29.10
58.38	74.95	24.75
75.16	44.18	6.39
70.03	56.42	11.07
72.70	50.28	8.75
73.49	49.48	2.09
64.26	68.70	15.62
67.16	62.53	13.36
56.81	80.54	19.90
60.93	74.76	17.83
62.53	73.89	10.74
60.82	78.88	5.55
63.70	72.70	3.78
68.30	61.61	6.58
66.50	66.64	1.91
27.28	74.87	61.53
22.17	86.04	56.02
24.95	80.30	58.99
30.83	77.62	57.55
34.55	80.12	52.94
15.30	97.14	48.08
18.95	91.77	52.41
7.03	105.95	37.17
11.28	101.83	42.93
19.05	100.11	42.06
22.62	102.41	35.58
26.37	97.50	40.85
32.36	86.20	49.49
38.23	82.27	47.71
25.95	89.41	51.08
29.70	92.17	45.56
33.11	93.94	39.30
41.69	83.87	41.88
36.41	95.07	32.55
39.28	89.66	37.48
44.99	84.89	35.52
48.43	85.63	28.85
-1.67	112.70	24.31
2.68	109.53	30.92
-9.92	117.11	10.59
-5.84	115.27	17.48
2.07	115.46	17.36
5.92	117.55	10.03
10.28	115.13	17.05
-13.74	117.37	3.68
1.57	118.96	3.10
9.71	117.85	2.39
-6.29	118.59	3.52
17.95	115.96	1.61
46.23	91.24	23.80
51.84	86.01	21.87
33.31	100.47	27.25
39.99	96.04	25.57
43.96	96.98	18.39
41.46	102.75	12.58
47.79	97.24	10.79
18.73	107.26	29.96
26.26	104.38	28.80
10.78	108.93	30.65
14.61	111.64	23.81
18.63	114.06	16.55
34.34	107.55	14.22
38.31	107.74	6.31
30.20	106.20	21.72
26.76	111.58	15.66
22.61	114.96	8.79
26.20	113.60	0.75
54.91	85.82	14.59
51.22	96.70	3.13
53.05	91.19	9.00
57.36	85.05	7.27
59.36	83.80	0.12
-71.32	-2.92	-64.75
-64.57	-18.97	-73.54
-68.37	-11.29	-69.54
-69.12	-2.60	-73.37
-64.84	-2.54	-79.91
-56.66	-32.31	-79.05
-60.68	-25.86	-76.62
-47.02	-43.51	-82.16
-52.14	-38.21	-80.93
-52.67	-31.84	-86.07
-46.69	-30.16	-91.17
-51.84	-24.48	-89.14
-35.60	-52.00	-82.49
-41.43	-48.14	-82.70
-24.90	-57.59	-80.12
-29.91	-55.00	-81.58
-30.11	-50.85	-87.29
-23.86	-49.49	-91.35
-29.83	-45.65	-92.98
-41.40	-35.63	-92.61
-39.96	-28.39	-94.51
-42.05	-42.56	-88.39
-35.79	-40.94	-93.35
-28.66	-39.00	-96.44
-32.63	-26.53	-96.60
-38.07	-20.86	-94.84
-21.14	-36.98	-98.40
-26.97	-31.92	-97.83
-24.97	-24.60	-97.81
-17.14	-22.68	-98.38
-22.77	-17.15	-96.84
-60.90	-10.84	-83.60
-59.21	-2.13	-84.24
-61.52	-19.00	-81.37
-56.57	-18.12	-86.65
-50.29	-16.58	-90.26
-45.63	-0.25	-89.04
-52.70	-1.33	-87.15
-48.16	-8.39	-90.07
-43.27	-14.86	-92.64
-33.36	-5.36	-92.70
-35.84	-13.13	-94.11
-28.19	-11.39	-94.93
-20.47	-9.64	-95.26
-12.76	-7.87	-95.24
-18.10	-2.18	-93.29
-19.42	-56.76	-82.93
-6.30	-56.32	-87.96
-13.18	-56.43	-85.61
-18.26	-52.91	-88.80
-17.05	-48.18	-94.64
9.05	-54.37	-90.54
1.22	-55.65	-89.68
24.59	-50.95	-90.05
16.78	-52.57	-90.59
11.88	-48.57	-95.70
14.33	-42.06	-98.37
6.30	-43.60	-98.25
-9.65	-46.62	-96.88
-15.33	-41.85	-98.13
-4.09	-51.61	-94.05
-1.76	-44.88	-97.85
0.46	-38.37	-99.61
-13.39	-35.07	-99.48
2.56	-31.50	-99.95
-5.46	-33.23	-99.93
-11.34	-28.03	-99.46
-9.25	-20.79	-98.51
40.11	-47.49	-87.05
32.52	-49.55	-89.05
52.54	-41.30	-80.56
46.86	-44.69	-84.17
43.01	-40.89	-90.82
44.86	-33.33	-92.64
37.84	-36.13	-95.15
60.53	-33.39	-71.93
57.06	-37.46	-76.44
65.68	-26.42	-62.80
63.32	-29.57	-67.33
62.59	-27.35	-74.07
64.60	-20.62	-75.42
61.27	-24.33	-81.03
51.36	-30.77	-89.53
46.31	-25.89	-92.96
55.07	-34.88	-83.64
56.85	-27.81	-85.70
57.94	-19.99	-86.45
47.35	-18.03	-92.20
40.72	-20.77	-94.61
58.80	-11.63	-85.59
53.38	-15.01	-89.26
48.18	-9.75	-90.66
48.92	-1.25	-88.59
42.57	-4.52	-91.04
-1.38	-18.90	-98.30
-7.17	-13.43	-96.93
10.55	-29.76	-99.66
4.55	-24.33	-99.25
6.41	-16.97	-97.82
14.08	-14.91	-97.07
8.15	-9.51	-95.89
22.31	-40.39	-97.92
16.52	-35.16	-99.33
27.72	-45.22	-94.81
30.23	-38.57	-96.85
32.13	-31.09	-97.26
20.11	-20.35	-97.84
21.57	-12.67	-96.05
18.44	-27.89	-99.03
26.17	-25.77	-98.00
33.63	-23.38	-96.54
28.85	-10.20	-94.73
22.86	-4.93	-93.86
34.85	-15.51	-95.06
35.87	-7.49	-93.07
-5.12	-6.05	-94.94
9.76	-2.02	-93.64
2.39	-4.11	-94.40
67.48	-20.82	-63.03
71.58	-6.47	-61.27
69.61	-14.25	-62.45
67.27	-17.13	-69.06
66.54	-12.80	-75.81
68.06	-3.61	-75.04
63.63	-7.65	-81.32
71.02	-0.27	-67.38
59.67	-2.62	-84.11
